	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
GTEX-WYJK	-3.3343003	5.6068187	9.327917	1.1921746	-1.998268	2.4247053	-4.8564196	3.0016184	1.6572521	4.286216	7.1183996	-7.008894	5.460795	2.9261146	3.1419194	9.190683	-2.988989	1.2297951	-0.47147307	-5.8671474	-3.2199972	11.365979	9.435124	0.21725747	-2.8146355	-3.4817839	-4.4488273	-9.040691	2.249019	-5.940372	6.2661066	-8.0705385	2.1674318	-1.9557449	-5.252824	2.778087	0.024737904	-3.3518524	-0.17077552	4.497021	1.8252237	-0.7778837	3.3153346	0.7598158	6.970619	-1.7099248	-0.26964322	10.067992	-1.1544343	1.3516912	0.47516128	0.72816336	-1.6141828	-2.4851735	-0.34843087	-2.0299563	-5.989875	7.2000527	-1.6590453	1.2939564
GTEX-WYVS	-7.744443	2.4879212	-0.5591305	6.0626187	-0.2404616	-2.2628675	-2.6168017	3.775598	-4.7693505	4.0010004	5.307322	-4.486526	-1.6654037	-0.13466409	3.3070698	1.5322737	-2.5445144	6.029768	5.3460402	-5.461538	1.9715588	0.98836327	4.657884	-3.920704	1.5830655	-0.7791165	6.8462396	2.8504105	1.3447474	-3.0873783	6.9860773	-3.473498	-0.22545281	-9.710135	3.4921734	-0.33703926	-8.019987	0.4652487	7.670131	-1.151239	-0.90733296	-0.82389826	-2.956151	-3.3676968	-1.7935717	3.8605897	-2.5578783	-2.4813876	6.9463763	-0.615792	-3.3129144	0.49551213	-6.2319126	-1.2133548	-4.1007476	4.0713687	-3.5540318	2.5358002	-9.344163	-0.2381909
GTEX-WZTO	-4.7949033	-12.416079	-4.3498573	3.864516	1.4255629	2.0701373	5.2258687	4.7137723	-2.5026155	0.3834728	-8.063088	-2.2231662	-13.9813	-8.062091	-5.978902	-5.4657383	1.0889536	6.9214363	-3.2037196	-5.154393	-0.42959735	-8.259709	7.724583	-5.540503	3.7950191	4.7795634	2.8830636	3.3992982	1.6423765	6.02587	4.381686	-0.546261	-2.6269226	0.4870049	-2.658871	-0.066881835	-0.25575128	0.89690185	6.2455034	-6.2056637	1.3041208	4.305883	-8.309915	-6.1151953	1.0426983	0.87877166	6.4066463	-9.312749	2.0268602	2.9140904	5.051739	0.63093364	-1.3851004	-1.7416552	-0.8441232	-2.303126	-3.0232205	-3.2623396	3.7630498	-3.1453648
GTEX-X261	5.559623	-6.3815103	4.959149	6.0929165	-11.569129	-4.6647315	1.4334128	-7.834151	-0.9108508	3.1523664	5.8765345	-5.5529375	10.667005	22.221977	10.075197	8.681118	7.8012977	0.6820168	2.924964	8.95847	2.4201179	12.01162	6.6620455	3.0621138	-4.708932	0.56655943	-1.7178029	-1.691134	-0.5878394	1.9532461	7.7419605	5.953402	3.3471138	0.49076954	-9.087302	-6.438807	-0.69909364	-7.541496	-9.470817	7.156746	1.487767	-3.0098221	-1.6244516	9.445945	5.6314955	-0.02846277	0.27623227	17.469189	-9.44008	-2.5533917	4.420816	-0.11901277	-4.0183563	-4.7489853	3.5629973	-7.430837	5.2419395	6.016487	-0.5855089	9.924641
GTEX-X4EO	-5.5994396	0.63207275	-0.30746463	4.1461473	-0.28978598	-6.2539535	5.321223	5.6126037	-13.363792	-3.9295847	2.0967727	3.9855494	-10.882767	-5.899236	-4.595593	3.1555665	-1.483806	8.134402	2.0124388	-0.93003404	6.599638	-10.563714	6.3602114	-3.3854597	3.1589983	2.858363	4.654837	5.536343	-1.7026016	-0.856807	4.938529	2.4046657	2.5358007	-4.964618	0.7896243	3.0260384	-6.2623553	1.8211725	0.1965695	-3.233596	-0.12992956	-1.3084553	1.0173992	1.1489241	-1.0110482	2.081112	3.907603	-6.902644	5.682622	0.67053205	-3.950417	3.1068919	-5.251625	3.1907248	-6.1298265	1.436268	-2.0225475	-2.0492878	0.019365558	-3.2840753
GTEX-X4XX	0.9157865	-6.1359177	-7.46068	6.3658056	-3.5824068	-1.6761101	6.075985	-2.4797323	-3.458853	-3.8201108	-6.4487853	-4.2159	4.9394236	4.8219037	-4.7511888	-0.2192054	-1.3251442	4.0341487	-9.052335	6.0561204	0.47345906	-6.7027693	1.9384583	-3.7652602	-0.25126117	-5.161735	2.9354234	-4.703835	2.9583294	-3.9606977	-4.540978	7.946518	2.796996	5.5680547	-3.1773517	-1.992498	-3.5174553	-5.69887	1.6257092	2.3076963	-1.494415	5.919013	-9.835134	7.011699	9.152661	1.9391967	-1.2938329	-0.30194002	3.4261978	-1.8384722	8.690985	-2.332301	1.614285	3.6224456	14.691467	-1.6531888	0.43105376	0.39575422	1.9256576	2.7653058
GTEX-X4XY	12.368714	-4.7446146	2.1895773	6.2637815	-3.8154943	0.4801069	-2.9381003	-3.1085963	-2.7502253	1.5528002	5.5052958	11.900407	-7.629216	6.075963	1.5873352	10.19648	10.066031	-3.9444141	9.095524	14.453731	7.9787908	3.336857	6.755754	-3.4416814	-4.2413654	2.013969	-1.0396974	-2.229565	-3.171894	10.094776	5.1289034	10.672686	7.7174616	7.0689545	0.72279567	-0.8652296	0.17865199	1.1643962	-5.334685	0.32850257	1.8388003	-5.902883	-6.6695275	1.2469653	1.4118047	6.496423	-0.43106058	8.667205	-4.3113036	-12.296937	2.7940276	2.6555972	-3.8170469	-10.337591	4.645096	-11.6481905	-0.03454414	7.3742933	8.627829	1.4867591
GTEX-X5EB	-3.6731627	-3.826336	7.9532776	11.2038145	-1.4351432	-3.0813236	-5.558455	8.561899	-7.485329	1.1550437	10.887332	1.7706357	-2.6655593	7.677885	4.907786	8.310532	-1.4335384	6.563491	-0.26610917	5.033396	6.8854356	-9.999463	1.7589213	9.253633	-6.9583483	-0.9797969	5.180894	0.35529125	-4.559492	1.0945721	13.798565	-1.4953624	5.5204763	-11.566468	-1.6812615	1.201824	-6.7129016	-0.16594437	0.60724825	-0.2399848	-0.0070743174	1.4745758	2.7312627	-1.0210917	4.295957	-7.1802506	-2.7787557	2.7913537	2.9753416	-3.6180875	0.5526405	1.9728072	-0.12493155	-4.3339524	-3.0871274	-5.377184	4.20213	6.102649	3.4754193	-1.6605431
GTEX-X638	-7.9316535	4.5641384	-5.0623307	3.127269	-4.9147096	0.6882394	5.770526	2.2499275	2.0343409	6.8896756	-3.5738187	-4.689618	3.2420824	-0.79397494	-11.424974	-4.934199	5.035238	12.634547	2.1875684	1.6873852	2.7745683	-7.325972	-0.73516315	0.15431388	7.385489	-1.6609093	3.8379254	10.56533	-3.2198954	-2.8239555	-2.2294216	-0.47592893	-1.1541094	-3.8917494	2.6792822	-7.6590137	-3.6154592	-4.3946576	3.3400564	2.12348	-8.213397	-0.8021714	-6.519786	-5.1330743	-0.8145842	5.297278	-2.2619944	-4.8917103	7.8400445	-3.9837635	1.1039587	-3.3221836	-5.558371	-1.2231785	5.6119933	1.1607339	-3.080731	0.533212	-2.9456327	1.1098815
GTEX-X88G	9.221605	5.972603	-5.649034	-0.29478467	-1.1263806	6.5449915	7.468565	3.5402026	1.3709781	2.4347398	7.207239	-2.02789	9.203883	-0.6451051	-14.744515	-2.8711693	7.104854	2.2612536	6.9916058	-4.963805	4.352054	3.0068948	-2.1452045	-2.270192	7.030034	-6.316706	-1.905433	6.2926664	-6.386457	-8.511098	-3.8503952	9.355151	2.9914498	0.67714846	6.365587	-10.329208	-1.4433244	-10.405826	1.8056532	-2.1550746	-1.2473893	-2.543298	-7.5104656	2.4933758	-2.136072	8.12613	-7.9797087	0.43691292	3.0723577	-3.892383	2.49351	-6.275044	-3.4472148	-8.06079	11.375123	3.780284	-3.6744857	-0.8106913	-11.3889885	1.865
GTEX-X8HC	4.719851	2.7336726	-5.3170195	6.3096766	5.713061	-1.7741432	-7.896798	3.08958	-8.490874	6.2675843	12.455885	6.809226	-1.2937369	7.1176767	10.065851	3.1444058	7.674681	-4.27258	3.229396	10.616337	11.28528	-6.324186	0.39277884	2.3150182	-6.4249535	-5.0030317	3.455772	2.6670508	-5.7250175	2.6650188	0.50787264	0.47222054	-1.2044288	-2.5541542	9.360303	1.387837	-6.9176264	-1.4459066	-3.9360745	3.2193406	3.6320443	5.3801575	-8.632126	9.226601	-8.980635	3.8283873	-7.315287	5.126354	-4.818845	-3.3116984	-4.236742	-5.7909656	-4.1587453	-9.43154	0.5401003	-3.5207758	0.87349665	3.0193815	-0.41851622	-6.464999
GTEX-XAJ8	-0.9477217	-2.8068235	8.737655	4.8297563	0.0043793265	2.1327395	-6.628385	-8.071907	-2.2055879	-9.420791	5.5971284	-8.154948	3.3899229	1.0227908	-0.9578462	8.851307	4.15923	-7.0106173	0.78116685	1.8028613	-0.5525314	2.0780172	-4.217784	2.8492644	-3.47246	-4.3602	-9.170879	-11.3246765	2.9777982	-0.9147486	2.9317076	4.990878	9.824462	8.504777	2.9810088	3.9701214	-1.7782608	-5.3707647	-1.2684321	1.6450789	4.764864	6.933717	1.937201	5.117445	1.1380061	-1.9868451	6.675615	6.294563	-3.707637	5.8996587	9.019243	-12.773439	2.1488562	-10.597279	12.582656	-6.018538	-2.1456006	6.0765176	-0.11583865	2.117414
GTEX-XBEC	-3.4501798	0.20082304	-1.3173153	9.546108	0.34692496	0.762345	-3.6069713	10.743007	-6.168541	3.232443	10.25625	-5.0596223	-4.4311213	-0.9006289	-5.4869704	3.72596	-4.4805856	2.0294483	-0.9866982	-0.16281334	2.791059	-4.632301	1.3655176	3.4586802	0.8018208	4.0991206	-2.7743738	3.9166818	0.01396241	-0.41507852	4.817945	-3.8404698	-0.22590563	-4.258333	-0.9453459	2.9662592	-4.422353	6.2764087	1.8886391	-4.1727347	1.9473068	2.5085201	0.8213372	-5.694831	4.7671046	-3.5494404	4.7262177	-1.2499392	5.7764363	1.791251	1.6345981	-0.14284077	3.7076042	-5.132453	1.3313888	1.2203985	-10.912504	-1.6192539	4.314995	-5.03422
GTEX-XBED	-6.5007086	-2.3592787	10.308576	7.947721	-1.7591228	0.62149537	0.27298248	1.3408465	-7.260014	-2.548815	-0.77139956	1.3461912	-3.1801064	0.96049273	0.9777451	5.7100177	2.2923627	-2.944046	-0.9293138	0.9693701	0.51716566	4.1284723	-0.04858599	7.997149	-7.717135	2.6568124	-2.0116346	-2.9235985	10.699172	4.3635707	2.2482557	9.909005	0.5647922	6.041497	-7.0187654	3.6713126	0.6981842	-3.6194298	-0.39883354	-0.8152008	-4.8825297	-0.79546523	-1.7185479	-0.41704324	8.13834	2.331025	-7.0496535	7.1322336	-2.4061985	0.30667186	5.7015886	-0.4316427	7.9071164	-4.7141175	2.0305555	-2.6965554	2.1297975	2.0427594	8.998044	4.2965293
GTEX-XBEW	1.3662815	6.3184366	6.983787	-0.23364018	-0.46562743	3.87825	-1.0982533	-6.879512	2.7461078	-7.2841253	-0.29264122	-8.894895	6.201975	1.4131446	-0.45778155	5.0085683	1.324996	-5.623842	-4.931526	-13.588258	-6.8763556	11.991996	-3.1260836	-1.6050122	-1.1891922	0.08566071	-6.1906643	-1.4677919	0.9682073	-5.6340375	5.19493	-10.773755	4.4205623	-2.2101543	1.6662105	-6.1888127	3.4633775	0.7921283	-1.2391418	1.2104827	0.395287	-13.595429	1.6440498	1.8311229	7.158291	-4.386099	10.74896	-0.1427429	1.0735192	9.305538	3.573181	-4.153432	-0.30581406	-8.053692	1.7315991	5.0853972	-2.769606	1.6583792	-2.6180396	-1.9011953
GTEX-XGQ4	-6.7167397	0.92798775	10.960098	-5.5754094	-5.1532893	10.007745	5.026755	2.8393137	-0.19239599	-0.85526216	3.8753433	-2.2954085	-3.0611084	3.5725737	5.4051123	-3.1491668	7.151332	-0.343552	-1.1825807	1.8440844	0.7238264	-4.310555	-1.1339159	2.3807342	-3.608944	-5.027274	-4.126324	-1.5471145	0.22889495	-6.2760706	4.066202	0.06849067	2.0119777	-7.9224524	12.388035	4.341642	-4.254309	-6.048049	-7.4488826	2.127775	7.842804	0.4588218	0.796185	-0.7573194	-6.1433635	4.0920987	-4.0729537	-0.6495308	2.0320585	3.1080847	1.2351303	-9.959025	0.014399881	-2.7380931	11.616139	0.47343028	0.6487479	5.102659	0.6833069	-2.0909047
GTEX-XMD1	2.7746322	4.0937495	-5.9674516	-0.046962798	-0.9926592	11.908259	8.593056	-4.5484595	-6.587681	-2.7476087	3.031522	-4.3140306	6.52156	8.149219	-0.7264331	-0.59149677	11.665651	-0.7217741	-4.418018	-5.962349	5.6616726	4.0213394	0.040213883	-4.1628456	-0.5804933	-7.966897	2.6536283	8.536018	-7.083775	-5.535374	-0.3036666	10.933249	-0.6086285	8.752752	2.7832992	0.02339859	-2.0994241	-4.3797736	-1.6711284	-4.125283	-3.1505885	-8.427073	-6.0835114	14.771757	-1.20252	5.2776756	-5.4409943	1.0945375	-9.163786	-2.8528976	0.8637992	-5.826261	-4.0986686	3.2725165	7.4209027	6.1918497	-3.7423406	-5.107431	-11.87125	2.9008603
GTEX-XMD2	-3.391569	6.8176026	-3.7160277	-5.919921	-0.41943994	1.3327708	10.9088335	5.440072	-1.2069855	-0.81043875	-5.2415624	-6.3344407	-0.6422923	2.5375013	-8.222474	-15.38071	4.464613	8.484564	-2.2566943	-2.3468359	3.1603873	2.3051763	-3.8837304	-2.5617375	8.433239	-10.597679	2.820665	1.8820717	-7.557389	-4.645786	-0.7888627	6.820774	0.9537134	-2.4203362	7.0543447	-13.495514	-1.6358807	-0.42673323	-5.5937233	7.2091956	0.826309	-6.7933097	-3.1772022	2.1745028	-11.24912	5.080854	0.8914013	2.8805485	-2.7528615	-5.649957	-2.9293664	-9.2442045	-7.8091507	-2.4507701	7.1998143	-5.2687254	-8.008977	3.2460513	-7.2696905	-4.186275
GTEX-XOT4	-5.902713	-5.506611	-2.059496	3.3787942	1.2115587	-3.4005575	9.448972	4.5364833	-1.9562045	0.31619892	-7.3538604	1.425807	-8.376719	-4.2395606	-6.588129	-3.8036132	-6.714118	3.6135883	-4.9820085	1.123492	6.085744	-6.5513835	1.902398	-3.869698	4.924648	-0.6918076	2.3808305	1.209701	-2.7808313	4.29568	1.649273	0.690658	1.4827653	-5.012276	0.5205406	-0.85428405	-7.661357	-4.1340933	-0.32814878	-3.2610312	0.45744425	2.329606	-2.2631588	-1.4252262	3.13873	-2.2489142	0.24745055	-9.446794	6.287652	-2.6190388	3.3035011	2.7110891	1.3885385	3.1211798	-0.45944875	4.0548925	0.7711091	-5.80145	-2.8835225	1.4695611
GTEX-XPT6	2.4148564	9.265942	6.332195	-2.6668596	3.2570605	4.6744857	1.5178838	-0.044922296	5.381421	0.6122201	-2.7422273	0.3369103	4.8898864	-3.116425	4.2704554	3.2915437	-4.3965416	-2.758239	5.503878	-8.291065	0.9269715	13.010286	-6.177461	3.941624	-2.025706	-2.4353719	-6.341616	1.0599875	7.971797	-6.687864	4.5432096	-9.497809	-2.4895751	-3.4802845	-0.93503696	2.3995845	4.3412313	-3.8802283	1.7466251	3.9979453	-5.0569925	-8.854978	2.7351387	-3.6889875	1.3718214	3.5940301	-2.655269	-3.6430283	-3.046271	1.2552148	-2.0384357	-1.1335437	-0.6356706	-14.01436	0.107131235	4.5242076	0.36223313	4.3449244	-8.412384	-9.587395
GTEX-XPVG	3.9559708	6.5901065	6.580727	3.7758634	1.7069948	6.1934204	-0.034895428	-1.5704523	-1.4835356	-2.2066808	4.45351	-8.872295	2.93722	0.56655496	-2.0622728	-0.7799766	2.4195554	2.1738896	2.7586534	-6.489451	0.6637712	2.0642552	-1.2933747	1.7295287	0.7687404	2.2732446	-0.48289484	1.0757527	-2.4284146	-8.595713	3.0147867	-5.700632	-0.22265984	0.12916882	1.8858407	-4.539877	3.9930155	-3.0469897	-0.39449057	2.6723716	0.8780219	-9.288878	6.1369348	1.3943086	-1.7172104	-5.2888165	0.17812577	0.38134748	-2.45092	0.093788534	-0.4154637	-7.10176	-4.669671	-7.751154	4.61109	3.707637	-1.3389227	7.0423865	-1.9143991	-5.360905
GTEX-XQ3S	-1.4082869	1.3713233	-4.3212867	3.3344877	4.948861	1.2194282	5.588257	0.21086194	-0.6873677	-3.396887	0.9876877	1.8989078	-6.201512	-10.3741665	-6.706656	1.2219763	-5.2251787	2.334917	1.5977125	-5.896794	3.7903147	-3.6562998	3.7671206	-6.0336285	2.4667609	3.454911	-5.4936132	0.17462799	-1.8810233	-0.11032796	1.1090746	-4.8770046	1.7984775	-3.6308753	12.98166	5.0401745	-2.9453511	7.474934	4.586362	-12.389452	-2.31158	0.9031084	-1.4666423	-6.846579	-2.4005237	-6.0125127	14.4792185	-7.321678	9.127741	4.1113887	3.5442936	0.6188305	-4.683049	-4.5267496	-0.77129877	4.0924215	2.2924051	-9.648718	5.5481663	-5.35574
GTEX-XQ8I	10.628982	3.5110087	2.0542777	-1.1864156	-1.4628965	5.015337	9.294436	-7.611572	0.9916421	-2.5391214	6.888957	7.163788	7.0274706	16.953266	-0.72867465	4.927537	-1.538122	-7.0590425	2.0613942	-2.6239486	6.7982016	9.390316	3.3802862	0.70678586	-3.2267864	-4.8200016	1.178489	-3.3964896	-3.0810292	-2.6131787	12.1757765	3.866101	1.3901418	-0.73022914	-1.8587313	-4.5169654	1.6933182	-2.4465485	-9.6063	7.1897244	-7.346868	-8.47838	-2.9539485	3.307049	1.0764226	0.10784867	-1.5875758	9.255316	-2.7559187	-8.547336	-0.44924825	0.8970839	-3.7775426	-3.33865	3.051387	-1.9848504	1.1155559	10.679018	-2.6874304	1.7978308
GTEX-XUW1	-1.4456056	4.434608	8.797011	0.6924986	-3.6444852	6.968303	2.5102203	-7.141709	-0.0936734	-1.4111806	3.8798811	-2.9896617	6.844751	8.4230995	1.1710138	2.0089722	1.6663663	2.3767025	-2.7730327	2.1823285	0.16079336	-5.640648	2.4618418	-2.5845242	2.6934237	-0.1572761	-3.0022457	-0.8558321	0.9632517	-8.086497	6.2067194	1.4133323	-4.062398	-3.2025728	2.2138731	-3.1198554	-0.41502437	-3.9442093	-1.6164266	1.2890714	3.3476343	-3.5767047	-5.0890937	9.1423855	-4.0657334	-0.095439024	-6.0141406	1.0583408	-2.473077	-1.6272374	-1.7502687	-5.5225415	0.6961041	-0.21820919	-1.7539467	0.17486624	0.9701122	2.863549	1.9081395	-0.79855883
GTEX-XUYS	-3.1039088	-4.4209247	-5.1555085	0.75845426	-1.8649714	-5.405621	3.872828	7.3435874	-2.0625868	3.2880914	-1.9415807	7.3853984	-11.428808	-6.851138	-15.651574	-1.1645348	7.813387	8.277898	2.3604534	-2.008938	9.793595	-12.363808	2.614663	-0.9191911	4.555323	-5.7184005	2.2848716	1.3541723	4.518426	5.9903235	-0.44572267	-1.9665754	-1.8501196	2.4855263	1.7877566	2.9023068	-3.2254093	-9.723123	2.64943	-7.1907682	-5.9002056	4.77082	-3.6816046	-10.401187	3.1851566	3.942882	7.2838793	-5.3735046	11.812429	3.0728068	2.7139366	3.119514	4.4907947	5.575509	-6.688853	0.21095435	0.0020522494	-4.4359636	4.194603	-6.9435387
GTEX-XUZC	6.882635	4.2113366	14.180558	-3.015402	0.57420176	-3.7725592	-5.3895764	-8.785582	8.3137665	-1.7376344	4.3109264	-10.199055	7.4097786	1.4833817	-0.2885391	11.277977	3.7795846	-8.234006	0.80740714	-3.8514092	-5.3823185	20.049568	-1.0686392	6.038485	-1.0808257	0.82062995	-10.896264	-3.947369	-0.31969225	-4.4390454	-1.0852262	-5.1657157	6.855127	2.5194197	5.53858	-2.9122355	11.80262	-4.626207	0.05680415	11.187388	1.8828968	-9.347856	2.5726073	-3.1888604	2.0071235	-0.5197239	6.874135	9.958876	-8.426249	7.54423	3.0271277	-5.762119	-4.291894	-10.233449	1.8365828	-0.315495	-4.2563877	3.80653	-3.2781703	0.024240745
GTEX-XV7Q	7.882901	6.4528427	-1.7931075	-3.8407001	-6.52814	2.0825472	11.93243	-0.30068982	1.1816863	-0.5220062	-7.3216605	6.2905874	7.842962	6.2010875	-4.2668724	-3.0737977	-8.2675085	0.4869116	-2.4428701	1.5781579	2.1261048	17.138985	-1.6364447	0.7164021	-1.4747888	-6.064989	4.3039865	7.6104174	0.75484973	0.16591926	-5.8289514	8.594339	5.012871	5.2065425	-3.9725313	0.82468545	4.1857543	-5.986003	-4.9956555	8.089546	-3.8373253	-2.2435932	-8.65111	4.964341	6.7219853	10.634204	3.6078522	1.8648622	-2.6471748	-9.3939705	3.9961686	1.3265254	0.75274605	-6.2286773	6.918747	10.308814	-3.4787	0.56014895	-4.0117145	-4.3570633
GTEX-XYKS	-2.008277	-0.8145419	3.6780946	-2.6851997	0.48842755	9.746557	12.861968	1.142633	-2.9829464	-8.559572	-7.2190723	5.9969683	2.0646007	2.8235488	-1.8187323	1.1131495	2.4635768	-2.9426742	-3.8081896	6.5111732	8.584268	0.98035806	3.057759	-5.174697	0.70937514	1.1648285	2.6085796	9.216733	-6.250104	-4.8839517	-4.130235	8.111611	6.263452	2.9330335	-2.0554166	-2.6343946	6.3495526	-4.5791526	2.1202548	3.5372417	-3.7237713	-9.651591	-1.855699	0.76740324	2.0632849	-0.66742563	0.07688274	3.7513685	-8.44113	-10.15239	2.6982548	-7.3768196	-2.8606224	-4.4747634	4.4349575	0.9049853	2.8409936	-1.5096961	4.6540933	-1.9155501
GTEX-Y111	-0.73288727	-7.351935	-2.9934292	3.6372728	-3.1816194	0.67855865	7.04616	0.09894832	-3.5271611	-1.948173	-6.553541	3.7696817	-7.43436	-8.539433	-3.9476564	-3.8565214	-6.652246	5.613718	-4.9285097	-0.6039887	2.8867626	-7.353428	6.3542604	-0.56583244	1.9657472	2.913178	-0.06702706	3.9014018	-2.1984653	1.1961586	-1.2415938	-3.8294115	-1.4825125	-0.34366295	-0.83397233	2.305518	-3.3924177	3.7658286	2.6943452	-7.457526	-3.514498	2.6740081	-5.153023	-2.4006574	5.2667327	-1.0152816	2.4804652	-10.410764	4.8379464	-0.58990085	4.1290274	-1.9787737	3.6279724	1.7707493	1.6804428	4.449964	3.4819064	-6.2345457	4.7712216	-0.51424
GTEX-Y114	-5.5201154	-1.6273531	8.70518	9.56077	-1.2483277	-0.7426702	-2.152845	4.4462376	-0.8559826	-8.315107	5.9587665	1.910969	-2.4503028	9.674216	-0.31722835	5.412257	0.9473245	-4.104969	0.784959	10.52862	-4.7453494	8.698463	-2.8649573	2.5300844	-3.3906183	0.8538846	-0.17361186	-1.7096484	3.0094347	0.35837364	4.3428297	7.5992537	10.272305	3.1760623	-4.150263	3.382997	1.7409072	-1.1145982	-1.7472936	4.2012377	-2.1744115	-2.6203058	6.419657	0.59665847	2.9542785	-5.9371696	0.7848239	5.571282	-5.07543	1.5594143	6.99488	-5.397578	2.0360036	-6.803578	-0.12017434	-4.3629827	-7.8694496	1.7081667	2.047421	2.3534093
GTEX-Y3I4	-1.8294525	3.6890497	6.902974	0.26757035	-3.4805603	5.9971037	0.8852122	3.139877	-10.716028	-0.55624187	5.8259864	5.4567256	1.0983872	-1.0667543	6.5819736	8.104447	4.5480533	-2.2139285	-0.24803182	-2.1403968	6.8787417	3.2788012	0.48118716	4.135276	-1.29184	-4.5739307	-6.4097595	-9.398896	1.1597632	-4.618105	-0.8536671	5.763612	9.373926	-4.336451	8.511784	3.7673745	-2.4300785	-1.5418682	2.3009336	0.9093438	4.6560206	-2.637387	5.971562	-3.1290226	-2.8626041	0.73293954	-5.5062757	1.6242588	-0.046235714	1.6426164	-0.93745446	-3.5255015	0.6020962	-3.540755	2.5066175	-3.7674232	4.256562	7.2432704	-0.43199083	-0.08089543
GTEX-Y3IK	2.9664068	5.9022155	-0.15443885	5.4558363	-1.6206717	-8.743386	-2.4110138	13.577404	-2.2352881	-3.2633061	6.002604	-4.930314	-2.82945	-3.1153529	-3.0842214	3.6226485	-2.5707211	6.831812	0.64362293	-0.93396837	1.1301278	6.056964	4.164672	2.7902374	-7.2611456	-3.8925984	2.950743	5.254935	2.1377532	-3.5297534	-1.6942992	4.0974007	4.815098	-3.2552137	9.435555	1.4057992	-1.8454573	-4.8791265	-3.7851446	8.459752	-7.34549	-0.8659949	6.881366	-12.658133	3.558068	7.868929	2.9334795	6.596484	-1.387765	-2.1675866	-10.257333	0.38828224	-8.519455	-5.079637	-6.8563237	7.218561	-8.840234	3.9707491	-5.2689676	-7.8770566
GTEX-Y5LM	4.2654386	-0.21298596	9.190881	2.6655161	-0.5922613	0.011309033	1.3550113	-5.9727106	-0.4099515	2.521991	-4.8106976	-13.722223	-0.7206787	-6.9369473	7.8288045	3.4460466	7.739266	-3.6115305	5.978655	0.9700191	-3.7463887	16.243464	-9.498837	2.6568305	4.7567897	-5.0273356	-7.5328755	0.5674375	7.6198974	-1.9408641	2.3939276	7.91023	-1.2716925	0.5335132	4.82266	-3.7324328	10.985034	-9.739524	-6.7142634	12.08933	2.212616	-0.3699909	1.0292573	13.579188	-1.8845918	14.504029	-2.898111	10.548719	-6.787538	-3.146715	-0.8204385	-8.454131	0.6137837	-18.351652	3.3733037	2.6127098	-14.257404	0.68337935	-8.560562	-0.6088647
GTEX-Y5V5	0.13588113	4.790383	-1.8267332	-0.8542808	0.8429267	-2.1768346	-2.4230182	3.0731788	1.8354648	7.2039914	3.1846473	-7.095725	3.7965364	-0.02755959	1.1344707	-8.302852	4.4624457	10.31889	-9.11806	5.404944	0.679114	-6.570481	-4.7272687	2.1882668	-1.8120221	-3.2307248	-3.6331441	-6.306367	0.7295553	-5.2765102	-5.4192667	-1.0859874	-4.5315714	-4.527285	9.024972	1.5892271	-7.038268	-5.5155816	0.29745197	6.809427	-4.4955745	4.176464	-7.5815115	0.30605328	0.44728205	8.663587	-4.0283737	-3.1859634	2.628994	2.6511343	1.578513	-4.919903	-2.6269903	-2.222913	-1.8025488	2.1405458	-2.8993187	0.34480628	-6.7407985	-5.974398
GTEX-Y5V6	-3.9726486	-1.1931723	16.030952	1.7379985	1.6277791	-2.7192192	-3.2928908	-2.7297497	4.1838026	-1.9733126	0.94015795	-2.5492241	3.0877674	2.3784974	2.515511	4.0458055	-1.0424075	-2.0326858	-1.9338437	-0.7272974	-1.1356252	1.81413	-8.386008	4.8121743	-3.405768	2.6851847	-1.3790936	-8.654326	-1.0545408	2.3664136	6.2121115	-3.0828204	3.7909117	1.0050144	-0.6063264	2.5831015	3.2943816	-1.2856051	6.0653586	8.75458	1.1583822	-7.0912666	4.0972786	-3.1818595	-4.2291007	-4.776954	5.5825973	9.414214	-1.9241976	4.9372625	2.8860135	-8.54483	-2.3798118	-10.92155	3.827985	-1.5596752	1.736747	6.7161384	-2.8854253	-0.39140764
GTEX-Y8DK	-2.7345266	-4.2344837	0.7829284	1.0207986	1.8123206	1.1910168	3.1480732	7.6948705	-1.3573949	-1.0452583	-2.999728	-0.8933236	-10.923335	-8.503645	-6.046509	2.2405646	-2.5767922	4.18406	-1.7903936	-2.897962	-0.078092866	-9.273073	4.6625967	-2.6787875	0.107900225	4.969679	-3.2309155	-2.5325642	0.16096595	5.6058383	-0.35446084	0.19724676	1.5933828	-3.6956894	4.7502127	2.0274813	-6.003653	1.98817	5.2112594	-8.857666	-0.44215828	7.2691255	-2.8302376	-10.132685	3.8354983	-0.829809	9.310196	-10.148764	7.0143623	1.9293041	1.4939609	-1.6033813	1.4162028	-3.1457942	-3.6592586	-1.6072419	-0.41133168	-2.1313348	3.6238527	1.3040142
